NISEI_p_TCGAb_417_418_NSP_GenomeWideSNP_6_B04_1485892.CEL TCGA-VD-A8KM
APRES_p_TCGAb_414_15_16_17_NSP_GenomeWideSNP_6_F06_1486378.CEL TCGA-VD-A8KN
APRES_p_TCGAb_414_15_16_17_NSP_GenomeWideSNP_6_G04_1486322.CEL TCGA-VD-A8KO
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_D06_1486140.CEL TCGA-VD-AA8M
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_A01_1486044.CEL TCGA-VD-AA8N
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_G06_1486082.CEL TCGA-VD-AA8O
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_H04_1486138.CEL TCGA-VD-AA8P
NISEI_p_TCGAb_417_418_NSP_GenomeWideSNP_6_B06_1485958.CEL TCGA-VD-AA8Q
APRES_p_TCGAb_414_15_16_17_NSP_GenomeWideSNP_6_G10_1486370.CEL TCGA-VD-AA8R
APRES_p_TCGAb_414_15_16_17_NSP_GenomeWideSNP_6_F10_1486240.CEL TCGA-VD-AA8S
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_D04_1486106.CEL TCGA-VD-AA8T
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_A05_1486188.CEL TCGA-WC-A87T
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_E02_1486124.CEL TCGA-WC-A87U
NISEI_p_TCGAb_417_418_NSP_GenomeWideSNP_6_C08_1485994.CEL TCGA-WC-A87W
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_H02_1486102.CEL TCGA-WC-A87Y
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_E06_1486026.CEL TCGA-WC-A880
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_E12_1486074.CEL TCGA-WC-A881
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_G04_1486012.CEL TCGA-WC-A882
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_D12_1486186.CEL TCGA-WC-A883
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_D02_1486048.CEL TCGA-WC-A884
NISEI_p_TCGAb_417_418_NSP_GenomeWideSNP_6_C06_1485986.CEL TCGA-WC-A885
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_G10_1486130.CEL TCGA-WC-A888
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_E08_1486168.CEL TCGA-WC-A88A
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_E04_1486088.CEL TCGA-WC-AA9A
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_F12_1486112.CEL TCGA-WC-AA9E
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_D10_1486010.CEL TCGA-YZ-A980
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_C12_1486040.CEL TCGA-YZ-A982
NISEI_p_TCGAb_417_418_NSP_GenomeWideSNP_6_C10_1485946.CEL TCGA-YZ-A983
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_G12_1486042.CEL TCGA-YZ-A984
ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_E10_1486158.CEL TCGA-YZ-A985
